seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
MT063811		4225	bad	771	18344	18632	0.009402043073719826
MT063936		4225	bad	855	18344	18632	0.009402043073719826
MT063933		4225	bad	851	18344	18632	0.009402043073719826
MT063934		4225	bad	855	18344	18632	0.009402043073719826
MT063935		4225	bad	851	18344	18632	0.009402043073719826
MT064055		4225	bad	859	18344	18632	0.009402043073719826
MT064046		4225	bad	859	18344	18632	0.009402043073719826
MT064016		4225	bad	859	18344	18632	0.009402043073719826
MT064054		4225	bad	855	18344	18632	0.009402043073719826
MT064056		4225	bad	855	18344	18632	0.009402043073719826
MT064223		4225	bad	855	18344	18632	0.009402043073719826
MT064222		4225	bad	859	18344	18632	0.009402043073719826
MT064072		4225	bad	859	18344	18632	0.009402043073719826
MT064075		4225	bad	855	18344	18632	0.009402043073719826
MT064220		4225	bad	859	18344	18632	0.009402043073719826
MT064700		4225	bad	859	18344	18632	0.009402043073719826
MT064808		4225	bad	859	18344	18632	0.009402043073719826
MT064803		4225	bad	859	18344	18632	0.009402043073719826
MT064754		4225	bad	855	18344	18632	0.009402043073719826
MT064747		4225	bad	859	18344	18632	0.009402043073719826
MT064832		4225	bad	862	18344	18633	0.009434576094736156
MT082119		12100	bad	1171	15173	15565	0.01278547725941831
MT082120		12100	bad	1171	15173	15565	0.01278547725941831
MT082172		12100	bad	1157	15179	15565	0.01259027913332032
MT082162		7225	bad	864	15278	15565	0.009369510052703494
MT082176		12100	bad	1153	15179	15565	0.01259027913332032
MT082163		12100	bad	1149	15179	15565	0.01259027913332032
MT082177		12100	bad	1175	15173	15565	0.01278547725941831
MT082164		12100	bad	1153	15179	15565	0.01259027913332032
MT082295		12100	bad	1149	15179	15565	0.01259027913332032
MT082205		12100	bad	1171	15173	15565	0.01278547725941831
MT082207		12100	bad	1175	15173	15565	0.01278547725941831
MT083374		12100	bad	1175	15173	15565	0.01278547725941831
MT083433		12100	bad	1175	15173	15565	0.01278547725941831
MT083370		11025	bad	1171	15173	15565	0.01278547725941831
MT082296		12100.444444	bad	1157	15179	15565	0.012557746112303989
MT083371		12100	bad	1175	15173	15565	0.01278547725941831
MT083376		12100	bad	1175	15173	15565	0.01278547725941831
MT083554		12100	bad	1157	15179	15565	0.01259027913332032
MT083553		12100	bad	1157	15179	15565	0.01259027913332032
MT083434		10000	bad	1014	15228	15565	0.010996161103520074
MT118668		104244104	bad	90770	5	30733	0.999707202810853
MT118671		104040036	bad	90584	40	30732	0.9985360140542651
MT118672		104040036	bad	90437	89	30732	0.9969418960244648
MT118685		104652916	bad	90584	5	30738	0.9998698679159347
MT118673		104652916	bad	90553	5	30717	0.9991866744745918
MT387158		4225	bad	855	18344	18632	0.009402043073719826
MT118667		104244116	bad	90613	2	30738	0.9999674669789836
MT387159		4225	bad	859	18344	18632	0.009402043073719826
MT118678		104652916	bad	90617	2	30738	0.9999674669789836
MT118683		104040016	bad	90549	5	30737	0.9998373348949183
MT387160		4225	bad	859	18344	18632	0.009402043073719826
MW007345		12100	bad	1175	15173	15565	0.01278547725941831
MT832131		4225	bad	855	18344	18632	0.009402043073719826
MT832130		3600	bad	851	18344	18632	0.009402043073719826
MT832134		4225	bad	855	18344	18632	0.009402043073719826
MT832133		4225	bad	859	18344	18632	0.009402043073719826
MW007347		12100	bad	1171	15173	15565	0.01278547725941831
MW007348		12100	bad	1175	15173	15565	0.01278547725941831
MW007346		12100	bad	1171	15173	15565	0.01278547725941831
MW007349		13225	bad	1167	15173	15565	0.01278547725941831
MT118692		104755241	bad	90320	89	30738	0.9971370941505628
MW202339		98704229	bad	85263	15	28887	0.9393259158045416
MW532109		103632416	bad	90456	27	30727	0.9987962782223957
MW052042		104652916.444444	bad	90575	40	30711	0.9978202875919058
MW411432		104857616	bad	90541	5	30738	0.9998698679159347
MW532110		103124041	bad	90712	27	30727	0.9987962782223957
MW532111		103734241	bad	90664	27	30727	0.9987962782223957
MW411433		104346248.111111	bad	90533	5	30738	0.9997397358318694
MW532108		104142041	bad	90630	27	30733	0.9989914763484937
MW532118		104346241	bad	90421	27	30727	0.9987962782223957
MW532112		103938041	bad	90600	27	30727	0.9987962782223957
MW532114		104550641	bad	90479	27	30733	0.9989914763484937
MW532113		104550641	bad	90535	27	30733	0.9989914763484937
MW532117		104960041	bad	90491	27	30733	0.9989914763484937
MW532119		103938041	bad	89893	27	30727	0.9987962782223957
MW532115		104550641	bad	90451	27	30733	0.9989914763484937
MW532116		104448416	bad	90469	27	30722	0.998633613117314
MW559057		103530641	bad	90659	1	30738	1
MW587040		102414436.444444	bad	90646	2	30738	0.9998698679159347
MW938760		104550641	bad	90537	13	30738	0.999609603747804
MW587041		59214111.364011	bad	83900	8	30738	0.7703819376667317
MW587042		103022536	bad	90626	2	30738	0.999902400936951
MZ221192		104857616	bad	90142	54	30633	0.9948597826794197
MZ450972		104960029	bad	90439	20	30723	0.9988938772854448
NC_006213		104652900	bad	92085	2	30738	0.9999674669789836
OK245433		931229	bad	11801	23644	27729	0.1329299238727308
OK245434		990029	bad	11660	23644	27726	0.13283232480968182
OK073088		104040016	bad	90692	1	30738	0.9992517405166244
OK073087		103836116	bad	90695	1	30738	1
OK073089		104040016	bad	90837	1	30738	1
OK073091		103938041	bad	90855	1	30732	0.999804801873902
OK073090		104244116	bad	90640	1	30738	1
OK073092		100600916	bad	90128	131	30738	0.983310560218622
OK318918		104346241	bad	90443	5	30702	0.9986986791593467
OK318917		102921061	bad	90431	5	30738	0.9998698679159347
OK318939		102819616	bad	90624	11	30717	0.9989914763484937
OK318941		101304229	bad	90321	25	30694	0.9901424946320515
OK318940		104142029	bad	90564	5	30694	0.9982432168651181
OK318943		104346229	bad	90632	3	30717	0.9988938772854448
OK318942		104346229	bad	90632	3	30717	0.9988938772854448
OK318945		100600904.525625	bad	89872	63	30738	0.9769991541414536
OK318944		102515641	bad	90652	3	30722	0.999414405621706
OK318946		104244104	bad	90213	37	30650	0.9941440562170604
OK318947		102819616	bad	90493	5	30714	0.9980480187390202
OK391225		104142029	bad	90589	10	30717	0.9990240093695101
OK391226		104040004	bad	90619	5	30728	0.9995445377057713
OK391227		104448404	bad	90417	5	30738	0.9998698679159347
OK391231		16900	bad	904	4033	4353	0.009174311926605505
OK391228		102414404	bad	89665	5	30643	0.9967792309193831
OK391232		22500	bad	797	8209	8475	0.008686316611360531
OK391233		19600	bad	886	9082	9390	0.008848981716442189
OK391229		29432886.952400	bad	80497	28	30550	0.6697573036632182
OK391234		4225	bad	984	16299	16626	0.010670830893356758
OK391235		3025	bad	637	23725	23962	0.007059665560543952
OK391236		625	bad	349	22520	22642	0.004001561585008784
OK391237		900	bad	375	22724	22852	0.004196759711106774
OK391224		101002504	bad	89405	5	30738	0.9998698679159347
OK391221		24355009	bad	87930	81	30734	0.9972672262346282
OK391238		89302526.420225	bad	88977	22	30668	0.949964213676882
OK500297		98704241.140625	bad	89955	16	30738	0.9808055176003644
OK500299		102819604	bad	90095	29	30673	0.9884182445181859
OK500298		104040004	bad	90450	5	30694	0.9972021601925954
OK500303		104040004	bad	90417	5	30726	0.9980154857180038
OK500300		97022505.380625	bad	89494	25	30619	0.9714360075476609
OK500301		77264271.055625	bad	87277	5	30617	0.8955690025375757
OK500302		103938029	bad	90424	12	30702	0.9951525798685666
OK500334		1020100	bad	12166	23644	27729	0.1329299238727308
OK500304		102515641	bad	90445	7	30702	0.9975925564447915
OK500335		1010025	bad	12158	23644	27729	0.1329299238727308
OK391223		95648404	bad	87968	30	30585	0.9940789901750277
OK500305		104244104	bad	90464	5	30717	0.9984058819701997
OL770287		104244116	bad	90548	22	30710	0.9984058819701997
OK662397		104857600	bad	91934	12	30738	0.9996421367688203
OL770289		102313316.111111	bad	90229	22	30710	0.9892966360856269
OM386795		104142041	bad	90392	5	30694	0.9984384149912161
OM386794		104244116	bad	90532	5	30738	0.9998698679159347
OL770288		104244116	bad	90540	22	30710	0.9984058819701997
OM386796		104346241	bad	90497	5	30725	0.9994469386427224
OM386799		105062516	bad	90503	5	30727	0.999512004684755
ON376725		104960025	bad	91998	5	30738	0.9998698679159347
OM386798		105062516	bad	90324	5	30666	0.9975274904027588
OM386797		104346241	bad	90321	5	30665	0.9974949573817424
ON376724		105062500	bad	92034	5	30738	0.9998698679159347
ON461798		102515661	bad	90519	16	30738	0.9982432168651181
ON461794		102212136	bad	90546	20	30736	0.9976576224868241
ON461795		102313261	bad	90564	16	30738	0.9979829526969874
ON461796		99800116	bad	90094	67	30717	0.9832454941765892
ON461797		102414436	bad	90475	19	30728	0.9969744290454812
ON554023		104550641	bad	90411	39	30723	0.9978202875919058
OK391222		89870404	bad	86246	28	30684	0.9973648252976771
ON554024		103938041	bad	90476	27	30723	0.9986661461383304
ON554025		102921041	bad	90322	1	30721	0.9959659053939749
ON554026		103938041	bad	90630	1	30730	0.9997397358318694
ON554030		104142041	bad	90592	1	30734	0.9998698679159347
ON554027		102313241	bad	90561	26	30738	0.9991866744745918
ON554029		104142041	bad	90520	37	30738	0.998828811243412
OK391230		92640629	bad	85841	29	30612	0.994989914763485
ON554031		104142041	bad	90534	22	30725	0.9988938772854448
ON554028		104550641	bad	90478	39	30738	0.9987637452013794
ON554033		104244116	bad	90531	37	30731	0.9986010800962978
ON554034		104346241	bad	90443	45	30724	0.9977552215498732
ON554035		104448416	bad	90535	27	30725	0.9987312121803631
ON554036		104142041	bad	90560	1	30723	0.9993493395796734
ON554032		104142041	bad	90472	27	30723	0.9986661461383304
ON554039		103836116	bad	90543	23	30724	0.998828811243412
ON554037		104346241	bad	90495	27	30733	0.9989914763484937
ON554038		104448416	bad	90566	11	30738	0.9996746697898367
ON554042		104244116	bad	90515	36	30725	0.9984384149912161
ON554040		104857616	bad	90532	19	30728	0.9990890754115427
ON554041		102212136	bad	90514	10	30731	0.9975600234237751
ON554044		104040016	bad	90544	62	30732	0.9978202875919058
ON554045		104755241	bad	90530	12	30723	0.9991541414535754
ON554043		104550641	bad	90529	20	30728	0.9990565423905264
ON554046		104960041	bad	90541	1	30731	0.9997722688528857
ON554047		104448416	bad	90459	42	30724	0.9982106838441017
ON554048		104244116	bad	90543	20	30730	0.999121608432559
ON554049		104448416	bad	90498	26	30721	0.998633613117314
ON554053		104652916	bad	90498	1	30728	0.9996746697898367
ON554050		103938041	bad	90455	43	30738	0.9980805517600364
ON554051		104448416	bad	90405	70	30738	0.9977552215498732
ON554052		104040016	bad	90641	11	30738	0.9996746697898367
ON554055		104142041	bad	90618	32	30731	0.9987312121803631
ON554054		104857616	bad	90528	20	30737	0.9993493395796734
ON554056		103938041	bad	90545	39	30716	0.9980480187390202
ON554057		104448416	bad	90546	10	30729	0.999414405621706
ON554060		104652916	bad	90465	34	30722	0.9984058819701997
ON554061		104550641	bad	90564	13	30730	0.9993493395796734
ON554058		104652916	bad	90484	27	30716	0.9984384149912161
ON554059		104857616	bad	90472	31	30722	0.9983082829071508
ON554063		104755241	bad	90552	14	30731	0.9993493395796734
ON554062		104755241	bad	90537	18	30730	0.9991866744745918
ON554064		104652916	bad	90391	20	30726	0.9989914763484937
ON554067		104755241	bad	90498	31	30730	0.9987637452013794
ON554065		104857616	bad	90518	21	30728	0.9990240093695101
ON554066		104755241	bad	90541	20	30736	0.9993168065586571
ON554070		104755241	bad	90571	3	30737	0.999902400936951
ON554068		104960089	bad	90370	32	30738	0.9989914763484937
ON554071		104652916	bad	90551	16	30738	0.999512004684755
ON554073		103327241	bad	90479	22	30722	0.9971696271715792
ON554074		103938041	bad	90421	30	30730	0.9987962782223957
ON554075		105062516	bad	90557	7	30727	0.9994469386427224
ON554072		104857616	bad	90370	63	30738	0.9979829526969874
ON554078		104857616	bad	90468	22	30723	0.998828811243412
ON554077		104857616	bad	90450	39	30738	0.9987637452013794
ON554082		104652916	bad	90583	10	30735	0.999609603747804
ON554079		104244116	bad	90373	50	30720	0.9976250894658077
ON554080		104652916	bad	90557	9	30733	0.9995770707267877
ON554081		102515661	bad	90545	7	30729	0.999512004684755
ON554076		104652916	bad	90548	17	30738	0.9994794716637387
ON554084		104652916	bad	90427	8	30738	0.9997722688528857
ON554085		104448416	bad	90512	17	30730	0.999219207495608
ON554086		104652916	bad	90479	11	30737	0.9996421367688203
ON554088		104244116	bad	90453	1	30729	0.999707202810853
ON554087		104857616	bad	90504	15	30728	0.999219207495608
ON554089		104755241	bad	90512	18	30727	0.9990890754115427
ON554090		104755241	bad	90483	27	30733	0.9989914763484937
ON554091		104550641	bad	90530	13	30732	0.999414405621706
OP136078		5625	bad	938	15180	15493	0.010215368599128116
ON554092		102718261	bad	90562	8	30737	0.9997397358318694
ON554093		104550641	bad	90552	1	30730	0.9997397358318694
OP712601		4	good	3004	23699	24779	0.035168195718654434
ON554094		104652916	bad	90531	19	30729	0.999121608432559
OP712602		19604	bad	2947	23728	24779	0.03422473810918082
OP712603		21025	bad	2479	29275	30111	0.027230138590669528
OP712604		22500	bad	2471	29275	30111	0.027230138590669528
ON554096		104550641	bad	90531	10	30732	0.999512004684755
OQ079159		104448416	bad	90378	14	30717	0.9988938772854448
OQ331224		104652916	bad	90367	29	30699	0.9978202875919058
OQ079158		104857616	bad	90389	5	30717	0.9991866744745918
OR759424		10000	bad	1085	15186	15548	0.011809486628928362
OQ828657		103632416	bad	90354	157	30738	0.9947621836163706
OR759425		10000	bad	1088	15186	15549	0.011842019649944694
OR759426		8100	bad	999	15216	15548	0.010833495998438416
OR759428		10000	bad	1088	15186	15549	0.011842019649944694
OR759429		10000	bad	1085	15186	15548	0.011809486628928362
OR759431		10000	bad	1082	15186	15547	0.011776953607912031
OR759430		10000	bad	1088	15186	15549	0.011842019649944694
OR266949		95160053.215025	bad	89510	8	30725	0.9603422473810919
OR759433		10000	bad	1088	15186	15549	0.011842019649944694
OR759432		10000	bad	1082	15186	15547	0.011776953607912031
OR371530		104346241	bad	90605	2	30738	0.9999674669789836
OR759438		10000	bad	1085	15186	15548	0.011809486628928362
OR759434		9025	bad	1043	15186	15534	0.01135402433469972
OR759435		10000	bad	1088	15186	15549	0.011842019649944694
OR759439		10000	bad	1085	15186	15548	0.011809486628928362
OR759441		10000	bad	1088	15186	15549	0.011842019649944694
OR759440		10000	bad	1088	15186	15549	0.011842019649944694
OR759445		10000	bad	1091	15186	15550	0.011874552670961025
OR759452		12100	bad	1136	15186	15565	0.012362547986205999
PP187317		104755241.444444	bad	90490	35	30738	0.9988613442644284
ON554095		104550641	bad	90569	2	30738	0.9999674669789836
PP187315		104857616	bad	90477	30	30738	0.9990565423905264
PP187316		104550641	bad	90541	2	30738	0.9999674669789836
PP862721		95648424.157225	bad	90517	6	30717	0.9509076712863557
PP187318		103938041	bad	90411	41	30738	0.9986661461383304
ON554069		104652916	bad	90547	20	30738	0.9993818726006897
PQ037241		90916267.471025	bad	89006	47	30738	0.9487604918992778
PQ187630		103836116	bad	90800	6	30738	0.9998373348949183
PQ037242		104142045	bad	90579	2	30738	0.9998698679159347
PQ187629		103734241	bad	90811	5	30738	0.9998698679159347
PQ187633		103734241	bad	90760	2	30738	0.9999674669789836
PQ187632		104040016	bad	90785	3	30738	0.9999349339579673
PQ187631		103632416	bad	90820	2	30738	0.9999674669789836
ON554083		104652916	bad	90564	9	30738	0.9997397358318694
PQ187635		103327241	bad	90737	11	30738	0.9996746697898367
PQ187634		103530641	bad	90738	12	30738	0.9996421367688203
PQ187637		104755241	bad	90615	4	30738	0.999902400936951
PQ187636		103530641	bad	90752	6	30738	0.9998373348949183
PQ187638		104244116	bad	90752	4	30738	0.999902400936951
PQ187639		104142041	bad	90723	3	30738	0.9999349339579673
PQ510827		104040251.111111	bad	90122	80	30651	0.9936560609018154
PQ510828		103327294.777778	bad	90088	80	30651	0.9940464571540113
PQ629998		104448416	bad	88784	249	30398	0.980870583642397
PQ629997		104346241	bad	88830	249	30398	0.980870583642397
PQ629999		104448416	bad	88882	249	30398	0.980870583642397
PQ630001		101002507.385600	bad	88198	249	30398	0.9526319214002212
PQ630000		104142041	bad	88866	249	30398	0.980870583642397
PQ630002		103530641	bad	88715	249	30398	0.9738759841238858
PQ630003		104346241	bad	88886	249	30398	0.980870583642397
PQ630004		103836116	bad	88814	249	30398	0.980870583642397
PQ630005		104244116	bad	88877	249	30398	0.980870583642397
PQ630007		104142041	bad	88890	249	30398	0.980870583642397
PQ630006		103938041	bad	88846	249	30398	0.980870583642397
PQ630012		104040016	bad	88882	249	30398	0.980870583642397
PQ630008		104142041	bad	88881	249	30398	0.9808380506213807
PQ630009		103836116	bad	88878	249	30398	0.980870583642397
PQ630011		104142041	bad	88886	249	30398	0.980870583642397
PQ630014		104040016	bad	88882	249	30398	0.980870583642397
PQ630010		103938041	bad	88854	249	30398	0.980870583642397
PQ630013		104040016	bad	88882	249	30398	0.980870583642397
PQ630015		100801607.385600	bad	88174	249	30398	0.9526319214002212
PQ630019		5528699.987600	bad	56596	4419	28711	0.26172815407638755
PQ630018		92160021.452225	bad	87939	249	30398	0.9494111523196044
PQ630017		51626202.136400	bad	80099	249	30398	0.6755807144251416
PQ630016		92256045.708900	bad	87956	249	30398	0.9504847420131434
PQ630020		99800121.062500	bad	87857	249	30398	0.949964213676882
PQ630021		104040016	bad	88894	249	30398	0.980870583642397
PQ630023		104244116	bad	88799	249	30398	0.9808380506213807
PQ630022		104040016	bad	88894	249	30398	0.980870583642397
PQ630025		100300234.085025	bad	87932	249	30398	0.9499316806558658
PQ630024		104244116	bad	88795	249	30398	0.9808380506213807
PQ630026		104346241	bad	88804	249	30398	0.980870583642397
PQ630027		104857604	bad	88819	249	30398	0.980870583642397
PQ630028		104040016	bad	88914	249	30398	0.980870583642397
PQ630031		92448245.730625	bad	87999	249	30398	0.950452208992127
PQ630032		100300234.062500	bad	87917	249	30398	0.949964213676882
PQ630029		92256045.687225	bad	87997	249	30398	0.9505172750341597
PQ630030		104040016	bad	88914	249	30398	0.980870583642397
PQ630033		100200121.062500	bad	87926	249	30398	0.949964213676882
PQ630034		99900034.062500	bad	87913	249	30398	0.949964213676882
PQ630035		88642276.817225	bad	87040	249	30398	0.9196109050686446
PQ630036		59908747.792400	bad	81831	249	30398	0.7445507189797644
PQ630037		104448416	bad	88840	249	30398	0.980870583642397
PQ630038		53803273.259225	bad	82428	249	30398	0.7543431583056802
PQ630040		92736920.708900	bad	87938	249	30398	0.9504847420131434
PQ630042		47060500.403600	bad	73692	3332	30398	0.6694970394950875
PQ630039		104448416	bad	88871	249	30398	0.9808380506213807
PQ630041		92544420.708900	bad	87974	249	30398	0.9504847420131434
PQ630043		92544420.687225	bad	87979	249	30398	0.9505172750341597
PQ630044		43363905.232025	bad	78733	249	29782	0.6791268137159217
PQ630047		22566674.576400	bad	67166	3332	30398	0.44410826989394236
PQ630048		61544476.765625	bad	82714	249	29782	0.8087383694449867
PQ630045		104652916	bad	88868	249	30398	0.980870583642397
PQ630049		92544420.687225	bad	87979	249	30398	0.9505172750341597
PQ630046		92544420.687225	bad	87979	249	30398	0.9505172750341597
PQ630051		104448416	bad	88896	249	30398	0.980870583642397
PQ630050		104448416	bad	88876	249	30398	0.980870583642397
PQ630053		104448416	bad	88888	249	30398	0.980870583642397
PQ630052		44024884.897025	bad	80547	249	30398	0.7007938057127985
PQ630056		58446987.792900	bad	82554	249	30398	0.7643958617997267
PQ630054		57532656.455625	bad	78398	2321	30398	0.7626716116858612
PQ630058		104448416	bad	88884	249	30398	0.980870583642397
PQ630055		92544420.687225	bad	87971	249	30398	0.9505172750341597
PQ630057		104448416	bad	88884	249	30398	0.980870583642397
PQ630060		48861098.140900	bad	73504	3332	30398	0.659151538811894
PQ630061		20890475.129600	bad	68113	2321	30398	0.41154271585659447
PQ630059		103632416	bad	88958	249	30398	0.980870583642397
PQ630066		20435046.802500	bad	75234	249	30398	0.5218296571019585
PQ630062		82901045.708900	bad	83326	1235	29782	0.8983668423449802
PQ630064		64400776.839025	bad	82900	1348	30398	0.8530158110482139
PQ630063		103938041	bad	88891	249	30398	0.9808380506213807
PQ630065		92544420.708900	bad	87986	249	30398	0.9504847420131434
PQ630067		104346241	bad	88882	249	30398	0.9808055176003644
PQ630068		50909547.099600	bad	81464	249	30398	0.7294553972281866
PQ630070		93219045.708900	bad	88019	249	30398	0.9504847420131434
PQ630069		92736920.687225	bad	87987	249	30398	0.9505172750341597
PQ630072		104857616	bad	88948	249	30398	0.9808380506213807
PQ630071		104652916	bad	88949	249	30398	0.980870583642397
PQ630075		39755069.396225	bad	73856	2321	30398	0.6029995445377058
PQ630073		104652916	bad	88788	249	30398	0.980870583642397
PQ630074		104448416	bad	88892	249	30398	0.980870583642397
PQ630076		26476368.955625	bad	72526	249	29782	0.469093630034485
PQ630077		104142029	bad	88975	249	30398	0.980870583642397
PQ630078		104448416	bad	88876	249	30398	0.980870583642397
PQ630079		87142299.828900	bad	87034	249	30398	0.9146984188951786
PQ630083		62489488.322500	bad	84386	249	30398	0.8269893942351487
PQ630080		104652916	bad	88951	249	30398	0.9808055176003644
PQ630081		104550641	bad	88880	249	30398	0.980870583642397
PQ630082		92256045.687225	bad	88120	249	30398	0.9505172750341597
PQ630087		104142041	bad	88880	249	30398	0.980870583642397
PQ630085		92544420.687225	bad	87995	249	30398	0.9505172750341597
PQ630084		104448416	bad	88892	249	30398	0.980870583642397
PQ630086		103428916	bad	88993	249	30398	0.9808380506213807
PQ630088		99800109.198400	bad	88213	249	30398	0.9497690155507841
PQ630091		66097362.476900	bad	84322	249	30398	0.827119526319214
PQ630090		104960041	bad	88945	249	30398	0.980870583642397
PQ630089		104960041	bad	88945	249	30398	0.980870583642397
PQ630092		92736920.708900	bad	87978	249	30398	0.9504847420131434
PQ630093		23721588.033600	bad	75429	249	30398	0.5192920814626846
PQ630095		104550641	bad	88876	249	30398	0.980870583642397
PQ630094		104040016	bad	88940	249	30398	0.9808380506213807
PQ630096		82083664.720400	bad	87097	249	30398	0.9191879757954323
PQ630098		30143904.722500	bad	76616	249	30398	0.563471924002863
PQ630100		24556564.349025	bad	75528	249	30398	0.5264168130652612
PQ630097		104652916	bad	88876	249	30398	0.980870583642397
PQ630099		62805914.902500	bad	85231	249	30398	0.8569197735701737
PQ630101		90820921.244100	bad	87974	249	30398	0.9497039495087514
PQ630103		104652916	bad	88892	249	30398	0.980870583642397
PQ630102		104652916	bad	88860	249	30398	0.980870583642397
PQ630106		95257620.796100	bad	88031	249	30398	0.950354609929078
PQ630104		72250157.134400	bad	86181	249	30398	0.8873056151994274
PQ630105		90630421.244100	bad	87974	249	30398	0.9497039495087514
PQ630108		44823666	bad	77412	2321	30398	0.7345305485067344
PQ630107		70057056.541025	bad	86195	249	30398	0.8874682803045091
PQ630109		103632416	bad	88962	249	30398	0.980870583642397
PQ630113		77528166.124100	bad	86271	249	30398	0.8884117379139826
PQ630110		94187046.760000	bad	88005	249	30398	0.9489882230463921
PQ630112		105370241	bad	88961	249	30398	0.980870583642397
PQ630114		104960041	bad	88945	249	30398	0.980870583642397
PQ630111		104448416	bad	88878	249	30398	0.9808055176003644
PQ630115		104960041	bad	88953	249	30398	0.980870583642397
PQ630116		103938041	bad	88851	249	30398	0.98057778645325
PQ630119		105267616	bad	88945	249	30398	0.980870583642397
PQ630121		104960041	bad	88945	249	30398	0.980870583642397
PQ630118		84824116	bad	88657	249	30398	0.9717288047368079
PQ630117		104960041	bad	88949	249	30398	0.980870583642397
PQ630120		72590557.134400	bad	86153	249	30398	0.8873056151994274
PQ630122		103938041	bad	88851	249	30398	0.9808380506213807
PQ630125		45766545.293225	bad	81517	249	30398	0.7296180623332683
PQ630123		72590557.372100	bad	86010	249	30398	0.8872405491573948
PQ630124		34872100.930625	bad	77958	249	30398	0.6039755351681957
PQ630126		62805914.737025	bad	85236	249	30398	0.85695230659119
PQ630130		46649926.604100	bad	82279	249	30398	0.7577591255123951
PQ630127		104448416	bad	88884	249	30398	0.980870583642397
PQ630128		103836116	bad	88884	249	30398	0.980870583642397
PQ630132		104142041	bad	89033	249	30398	0.980870583642397
PQ630129		104040016	bad	88883	249	30398	0.9808380506213807
PQ630131		80730292.696100	bad	87026	249	30398	0.9178215889127465
PQ630133		72250157.372100	bad	86106	249	30398	0.8872405491573948
PQ630134		103836116	bad	88884	249	30398	0.980870583642397
PQ630137		36968830.547600	bad	79045	249	30398	0.6440887500813326
PQ630136		24309256.174400	bad	75668	249	30398	0.5359489882230464
PQ630138		70140857.825625	bad	85660	249	30398	0.8687943262411347
PQ630135		104857616	bad	88934	249	30398	0.980870583642397
PQ630139		103938041	bad	88884	249	30398	0.980870583642397
PQ630140		62410289.737025	bad	85195	249	30398	0.85695230659119
PQ630142		71910557.134400	bad	86213	249	30398	0.8873056151994274
PQ630141		90250021.290000	bad	87976	249	30398	0.9496388834667188
PQ630143		80910092.696100	bad	87030	249	30398	0.9178215889127465
PQ630144		72335182.134400	bad	86092	249	30398	0.8873056151994274
PQ630145		72250157.134400	bad	86108	249	30398	0.8873056151994274
PQ630146		84548091.268100	bad	87006	249	30398	0.918472249333073
PQ630147		72420257.134400	bad	86092	249	30398	0.8873056151994274
PQ630148		39252401.492100	bad	79483	249	30398	0.6613312512199883
PQ630150		103938041	bad	88860	249	30398	0.980870583642397
PQ630151		103327241	bad	88786	249	30398	0.980870583642397
PQ630149		85285279.410000	bad	86942	249	30398	0.9184071832910404
PQ630152		104142041	bad	88896	249	30398	0.980870583642397
PQ630154		103938041	bad	88904	249	30398	0.980870583642397
PQ630157		93799246.784025	bad	87911	249	30398	0.9489556900253757
PQ630153		103836116	bad	88900	249	30398	0.980870583642397
PQ630155		90535246.244100	bad	87966	249	30398	0.9497039495087514
PQ630156		103836116	bad	88868	249	30398	0.980870583642397
PQ630159		72505382.134400	bad	86112	249	30398	0.8873056151994274
PQ630158		104040016	bad	89038	249	30398	0.980772984579348
PQ630162		98010021.382400	bad	87936	249	30398	0.9495087513826534
PQ630161		84548091.268100	bad	87014	249	30398	0.918472249333073
PQ630160		104346241	bad	88876	249	30398	0.980870583642397
PQ630165		103938041	bad	88888	249	30398	0.980870583642397
PQ630163		103938041	bad	88891	249	30398	0.9808380506213807
PQ630166		103938041	bad	88892	249	30398	0.980870583642397
PQ630167		103632416	bad	88864	249	30398	0.980870583642397
PQ630164		103225616	bad	88695	249	30398	0.980870583642397
PQ630168		103938041	bad	88912	249	30398	0.980870583642397
PQ630169		103734241	bad	88890	249	30398	0.9808055176003644
PQ630172		103632416	bad	88868	249	30398	0.980870583642397
PQ630171		103938041	bad	88892	249	30398	0.980870583642397
PQ630170		103632416	bad	88789	249	30398	0.9808380506213807
PQ630173		90250021.267025	bad	87981	249	30398	0.949671416487735
PQ630174		104244116	bad	88876	249	30398	0.980870583642397
PQ630175		103938041	bad	88895	249	30398	0.9808380506213807
PQ659986		57600	bad	3149	23644	24779	0.03695751187455267
PQ630177		90725646.267025	bad	87961	249	30398	0.949671416487735
PQ659987		62500	bad	3161	23644	24779	0.03695751187455267
PQ630176		49211237.664900	bad	82188	249	30398	0.7591905784371137
PQ630180		96825621.062500	bad	86245	249	29782	0.9299238727308218
PQ659989		55229	bad	3178	23644	24779	0.03695751187455267
PQ659988		57604	bad	3210	23644	24779	0.03695751187455267
PQ659991		67600	bad	3096	23644	24779	0.03695751187455267
PQ659990		62500	bad	3132	23644	24779	0.03695751187455267
PQ659994		21025	bad	2451	29275	30111	0.027230138590669528
PQ659995		19600	bad	2467	29275	30111	0.027230138590669528
PQ659992		57604	bad	3178	23644	24779	0.03695751187455267
PQ659993		57604	bad	3154	23644	24779	0.03695751187455267
PQ630179		53729647.652900	bad	83201	249	30398	0.7871689765111588
PQ630178		103836116	bad	88884	249	30398	0.980870583642397
PQ659996		21025	bad	2447	29275	30111	0.027230138590669528
