seqName	clade	qc.overallScore	qc.overallStatus	alignmentScore	alignmentStart	alignmentEnd	coverage
OK391224		4	good	89414	5	30738	0.9998698679159347
OK391236		0	good	349	22520	22642	0.004001561585008784
OK391237		0	good	375	22724	22852	0.004196759711106774
OK391221		324	bad	87940	81	30734	0.9972672262346282
OK500299		4	good	90098	29	30673	0.9884182445181859
OK391238		26.420225	good	88978	22	30668	0.949964213676882
OK500298		4	good	90452	5	30694	0.9972021601925954
OK391223		4	good	87976	30	30585	0.9940789901750277
OK500297		16.140625	good	89957	16	30738	0.9808055176003644
OK500301		171.055625	bad	87279	5	30617	0.8955690025375757
OK500300		5.380625	good	89496	25	30619	0.9714360075476609
OK500334		0	good	12167	23644	27729	0.1329299238727308
OK500302		4	good	90426	12	30702	0.9951525798685666
OK500305		4	good	90465	5	30717	0.9984058819701997
OK500303		4	good	90419	5	30726	0.9980154857180038
OK500335		0	good	12159	23644	27729	0.1329299238727308
OK500304		4	good	90447	7	30702	0.9975925564447915
OK662397		0	good	91935	12	30738	0.9996421367688203
OL770288		4	good	90541	22	30710	0.9984058819701997
OM386794		4	good	90534	5	30738	0.9998698679159347
OL770289		79.111111	mediocre	90230	22	30710	0.9892966360856269
OM386795		4	good	90394	5	30694	0.9984384149912161
OL770287		4	good	90549	22	30710	0.9984058819701997
OK391222		4	good	86261	28	30684	0.9973648252976771
OM386796		4	good	90499	5	30725	0.9994469386427224
OM386797		4	good	90323	5	30665	0.9974949573817424
OM386799		4	good	90505	5	30727	0.999512004684755
OM386798		4	good	90326	5	30666	0.9975274904027588
ON376724		0	good	92035	5	30738	0.9998698679159347
ON461794		16	good	90548	20	30736	0.9976576224868241
ON376725		0	good	91999	5	30738	0.9998698679159347
ON461796		4	good	90096	67	30717	0.9832454941765892
ON461795		16	good	90566	16	30738	0.9979829526969874
ON554024		4	good	90478	27	30723	0.9986661461383304
OK391230		4	good	85863	29	30612	0.994989914763485
ON461798		16	good	90521	16	30738	0.998340815928167
ON461797		16	good	90477	19	30728	0.9969744290454812
ON554023		4	good	90413	39	30723	0.9978202875919058
ON554026		4	good	90631	1	30730	0.9997397358318694
ON554025		4	good	90324	1	30721	0.9959659053939749
ON554027		4	good	90564	26	30738	0.9991866744745918
ON554031		4	good	90536	22	30725	0.9988938772854448
ON554029		4	good	90522	37	30738	0.998828811243412
ON554030		4	good	90594	1	30734	0.9998698679159347
ON554032		4	good	90472	27	30723	0.9986661461383304
ON554034		4	good	90444	45	30724	0.9977552215498732
ON554028		4	good	90480	39	30738	0.9987637452013794
ON554037		4	good	90497	27	30733	0.9989914763484937
ON554035		4	good	90536	27	30725	0.9987312121803631
ON554033		4	good	90532	37	30731	0.9986010800962978
ON554036		4	good	90562	1	30723	0.9993493395796734
ON554042		4	good	90516	36	30725	0.9984384149912161
ON554041		4	good	90516	10	30731	0.9975600234237751
ON554038		4	good	90568	11	30738	0.9996746697898367
ON554039		4	good	90544	23	30724	0.998828811243412
ON554040		4	good	90534	19	30728	0.9990890754115427
ON554046		4	good	90543	1	30731	0.9997722688528857
ON554047		4	good	90461	42	30724	0.9982106838441017
ON554043		4	good	90531	20	30728	0.9990565423905264
ON554044		16	good	90544	62	30732	0.9978202875919058
ON554045		4	good	90532	12	30723	0.9991541414535754
ON554051		4	good	90407	70	30738	0.9977552215498732
ON554052		16	good	90641	11	30738	0.9996746697898367
ON554048		4	good	90545	20	30730	0.999121608432559
ON554049		4	good	90500	26	30721	0.998633613117314
ON554056		16	good	90545	39	30716	0.9980480187390202
ON554053		4	good	90500	1	30728	0.9996746697898367
ON554050		4	good	90456	43	30738	0.9980805517600364
ON554057		4	good	90548	10	30729	0.999414405621706
ON554054		4	good	90530	20	30737	0.9993493395796734
ON554055		16	good	90618	32	30731	0.9987312121803631
ON554060		4	good	90467	34	30722	0.9984058819701997
ON554063		4	good	90554	14	30731	0.9993493395796734
ON554058		4	good	90486	27	30716	0.9984384149912161
ON554066		4	good	90543	20	30736	0.9993168065586571
ON554059		4	good	90474	31	30722	0.9983082829071508
ON554061		4	good	90566	13	30730	0.9993493395796734
ON554067		4	good	90500	31	30730	0.9987637452013794
ON554062		4	good	90539	18	30730	0.9991866744745918
ON554065		4	good	90520	21	30728	0.9990240093695101
ON554064		4	good	90393	20	30726	0.9989914763484937
ON554068		16	good	90372	32	30738	0.9989914763484937
ON554072		4	good	90372	63	30738	0.9979829526969874
ON554070		4	good	90573	3	30737	0.999902400936951
ON554073		4	good	90480	22	30722	0.9971696271715792
ON554071		4	good	90553	16	30738	0.999512004684755
ON554077		4	good	90452	39	30738	0.9987637452013794
ON554074		4	good	90423	30	30730	0.9987962782223957
ON554075		4	good	90559	7	30727	0.9994469386427224
ON554078		4	good	90470	22	30723	0.998828811243412
ON554079		4	good	90375	50	30720	0.9976250894658077
ON554080		4	good	90559	9	30733	0.9995770707267877
ON554082		4	good	90585	10	30735	0.999609603747804
ON554081		4	good	90548	7	30729	0.999512004684755
ON554084		4	good	90429	8	30738	0.9997722688528857
ON554085		4	good	90514	17	30730	0.999219207495608
ON554086		4	good	90481	11	30737	0.9996421367688203
ON554088		4	good	90455	1	30729	0.999707202810853
ON554087		4	good	90506	15	30728	0.999219207495608
ON554076		4	good	90550	17	30738	0.9994794716637387
ON554089		4	good	90514	18	30727	0.9990890754115427
ON554090		4	good	90485	27	30733	0.9989914763484937
ON554091		4	good	90532	13	30732	0.999414405621706
ON554093		4	good	90554	1	30730	0.9997397358318694
OP136078		0	good	938	15180	15493	0.010215368599128116
ON554092		4	good	90565	8	30737	0.9997397358318694
OP712603		0	good	2479	29275	30111	0.027230138590669528
OP712601		29	good	3005	23699	24779	0.035168195718654434
OP712602		4	good	2947	23728	24779	0.03422473810918082
OP712604		0	good	2471	29275	30111	0.027230138590669528
ON554094		4	good	90533	19	30729	0.999121608432559
ON554096		4	good	90534	10	30732	0.999512004684755
OQ331224		4	good	90369	29	30699	0.9978202875919058
OQ079158		4	good	90390	5	30717	0.9991866744745918
ON554069		4	good	90549	20	30738	0.9993818726006897
OQ828657		4	good	90355	157	30738	0.9947621836163706
OR759424		0	good	1085	15186	15548	0.011809486628928362
OQ079159		4	good	90379	14	30717	0.9988938772854448
OR759428		0	good	1088	15186	15549	0.011842019649944694
OR759426		0	good	999	15216	15548	0.010833495998438416
OR759425		0	good	1088	15186	15549	0.011842019649944694
OR759429		0	good	1085	15186	15548	0.011809486628928362
OR266949		28.215025	good	89512	8	30725	0.9603422473810919
OR371530		41	mediocre	90606	2	30738	0.9999674669789836
OR759430		0	good	1088	15186	15549	0.011842019649944694
OR759432		0	good	1082	15186	15547	0.011776953607912031
OR759431		0	good	1082	15186	15547	0.011776953607912031
OR759438		0	good	1085	15186	15548	0.011809486628928362
OR759439		0	good	1085	15186	15548	0.011809486628928362
OR759433		0	good	1088	15186	15549	0.011842019649944694
OR759434		0	good	1043	15186	15534	0.01135402433469972
OR759445		0	good	1091	15186	15550	0.011874552670961025
OR759435		0	good	1088	15186	15549	0.011842019649944694
OR759440		0	good	1088	15186	15549	0.011842019649944694
OR759441		0	good	1088	15186	15549	0.011842019649944694
OR759452		0	good	1136	15186	15565	0.012362547986205999
PP187317		4.444444	good	90492	35	30738	0.9988613442644284
PP187318		4	good	90413	41	30738	0.9986661461383304
PP187316		4	good	90543	2	30738	0.9999674669789836
PP187315		4	good	90479	30	30738	0.9990565423905264
PP862721		24.157225	good	90518	6	30717	0.9509076712863557
PQ037241		42.471025	mediocre	89007	47	30738	0.9487604918992778
PQ037242		20	good	90580	2	30738	0.9998698679159347
ON554095		4	good	90571	2	30738	0.9999674669789836
PQ187630		4	good	90801	6	30738	0.9998373348949183
PQ130400		171.067778	bad	88229	80	30651	0.9304769340880994
PQ187631		4	good	90821	2	30738	0.9999674669789836
PQ187629		4	good	90812	5	30738	0.9998698679159347
PQ187632		4	good	90786	3	30738	0.9999349339579673
PQ187633		4	good	90761	2	30738	0.9999674669789836
PQ187638		16	good	90752	4	30738	0.999902400936951
PQ187637		4	good	90617	4	30738	0.999902400936951
PQ187636		4	good	90754	6	30738	0.9998373348949183
PQ187635		4	good	90739	11	30738	0.9996746697898367
PQ187634		4	good	90740	12	30738	0.9996421367688203
PQ625867		0	good	3695	14391	15631	0.04037347908126749
PQ187639		16	good	90723	3	30738	0.9999349339579673
PQ510827		251.111111	bad	90123	80	30651	0.9936560609018154
PQ510828		69.777778	mediocre	90090	80	30651	0.9940464571540113
PQ629997		16	good	88831	249	30398	0.980870583642397
PQ629999		16	good	88883	249	30398	0.980870583642397
PQ629998		4	good	88785	249	30398	0.980870583642397
ON554083		4	good	90566	9	30738	0.9997397358318694
PQ630000		16	good	88867	249	30398	0.980870583642397
PQ630002		16	good	88716	249	30398	0.9738759841238858
PQ630001		7.385600	good	88199	249	30398	0.9526319214002212
PQ630003		16	good	88887	249	30398	0.980870583642397
PQ630009		16	good	88879	249	30398	0.980870583642397
PQ630011		16	good	88887	249	30398	0.980870583642397
PQ630004		16	good	88815	249	30398	0.980870583642397
PQ630005		16	good	88878	249	30398	0.980870583642397
PQ630012		16	good	88883	249	30398	0.980870583642397
PQ630006		16	good	88847	249	30398	0.980870583642397
PQ630008		16	good	88882	249	30398	0.9808380506213807
PQ630007		16	good	88891	249	30398	0.980870583642397
PQ630010		16	good	88855	249	30398	0.980870583642397
PQ630013		16	good	88883	249	30398	0.980870583642397
PQ630016		20.708900	good	87957	249	30398	0.9504847420131434
PQ630015		7.385600	good	88175	249	30398	0.9526319214002212
PQ630019		6199.987600	bad	56596	4419	28711	0.26172815407638755
PQ630014		16	good	88883	249	30398	0.980870583642397
PQ630017		1977.136400	bad	80099	249	30398	0.6755807144251416
PQ630022		16	good	88895	249	30398	0.980870583642397
PQ630018		21.452225	good	87940	249	30398	0.9494111523196044
PQ630021		16	good	88895	249	30398	0.980870583642397
PQ630020		34.062500	mediocre	87858	249	30398	0.949964213676882
PQ630027		4	good	88822	249	30398	0.980870583642397
PQ630023		4	good	88801	249	30398	0.9808380506213807
PQ630024		4	good	88797	249	30398	0.9808380506213807
PQ630025		9.085025	good	87935	249	30398	0.9499316806558658
PQ630029		20.687225	good	87998	249	30398	0.9505172750341597
PQ630028		16	good	88915	249	30398	0.980870583642397
PQ630026		4	good	88806	249	30398	0.980870583642397
PQ630031		20.730625	good	88000	249	30398	0.950452208992127
PQ630030		16	good	88915	249	30398	0.980870583642397
PQ630032		9.062500	good	87920	249	30398	0.949964213676882
PQ630035		51.817225	mediocre	87043	249	30398	0.9196109050686446
PQ630033		9.062500	good	87928	249	30398	0.949964213676882
PQ630034		9.062500	good	87916	249	30398	0.949964213676882
PQ630036		1147.792400	bad	81834	249	30398	0.7445507189797644
PQ630038		1048.259225	bad	82431	249	30398	0.7543431583056802
PQ630037		4	good	88842	249	30398	0.980870583642397
PQ630039		4	good	88873	249	30398	0.9808380506213807
PQ630041		8.708900	good	87976	249	30398	0.9504847420131434
PQ630042		900.403600	bad	73693	3332	30398	0.6694970394950875
PQ630045		4	good	88870	249	30398	0.980870583642397
PQ630040		8.708900	good	87940	249	30398	0.9504847420131434
PQ630044		1668.232025	bad	78735	249	29782	0.6791268137159217
PQ630043		8.687225	good	87981	249	30398	0.9505172750341597
PQ630047		4174.576400	bad	67167	3332	30398	0.44410826989394236
PQ630046		8.687225	good	87981	249	30398	0.9505172750341597
PQ630048		451.765625	bad	82715	249	29782	0.8087383694449867
PQ630049		8.687225	good	87981	249	30398	0.9505172750341597
PQ630050		4	good	88878	249	30398	0.980870583642397
PQ630052		1647.897025	bad	80549	249	30398	0.7007938057127985
PQ630051		4	good	88898	249	30398	0.980870583642397
PQ630053		4	good	88890	249	30398	0.980870583642397
PQ630056		950.792900	bad	82556	249	30398	0.7643958617997267
PQ630054		431.455625	bad	78401	2321	30398	0.7626716116858612
PQ630055		8.687225	good	87973	249	30398	0.9505172750341597
PQ630060		998.140900	bad	73507	3332	30398	0.659151538811894
PQ630057		4	good	88886	249	30398	0.980870583642397
PQ630058		4	good	88886	249	30398	0.980870583642397
PQ630061		5575.129600	bad	68115	2321	30398	0.41154271585659447
PQ630059		16	good	88959	249	30398	0.980870583642397
PQ630063		4	good	88893	249	30398	0.9808380506213807
PQ630062		20.708900	good	83327	1235	29782	0.8983668423449802
PQ630064		139.839025	bad	82902	1348	30398	0.8530158110482139
PQ630065		8.708900	good	87988	249	30398	0.9504847420131434
PQ630066		4634.802500	bad	75236	249	30398	0.5218296571019585
PQ630069		8.687225	good	87989	249	30398	0.9505172750341597
PQ630068		1310.099600	bad	81466	249	30398	0.7294553972281866
PQ630067		4	good	88884	249	30398	0.9808055176003644
PQ630072		16	good	88947	249	30398	0.9808380506213807
PQ630070		20.708900	good	88018	249	30398	0.9504847420131434
PQ630071		16	good	88948	249	30398	0.980870583642397
PQ630075		2044.848400	bad	73855	2321	30398	0.6029670115166894
PQ630074		4	good	88894	249	30398	0.980870583642397
PQ630073		16	good	88789	249	30398	0.980870583642397
PQ630076		5343.955625	bad	72526	249	29782	0.469093630034485
PQ630078		4	good	88878	249	30398	0.980870583642397
PQ630077		4	good	88978	249	30398	0.980870583642397
PQ630079		62.828900	mediocre	87036	249	30398	0.9146984188951786
PQ630080		16	good	88950	249	30398	0.9808055176003644
PQ630082		20.687225	good	88120	249	30398	0.9505172750341597
PQ630083		463.322500	bad	84387	249	30398	0.8269893942351487
PQ630081		4	good	88882	249	30398	0.980870583642397
PQ630084		4	good	88894	249	30398	0.980870583642397
PQ630085		8.687225	good	87997	249	30398	0.9505172750341597
PQ630086		16	good	88994	249	30398	0.9808380506213807
PQ630087		4	good	88882	249	30398	0.980870583642397
PQ630088		9.198400	good	88213	249	30398	0.9497690155507841
PQ630091		450.476900	bad	84324	249	30398	0.827119526319214
PQ630089		16	good	88944	249	30398	0.980870583642397
PQ630090		16	good	88944	249	30398	0.980870583642397
PQ630092		8.708900	good	87980	249	30398	0.9504847420131434
PQ630094		16	good	88941	249	30398	0.9808380506213807
PQ630093		4688.033600	bad	75432	249	30398	0.5192920814626846
PQ630095		4	good	88878	249	30398	0.980870583642397
PQ630096		64.720400	mediocre	87096	249	30398	0.9191879757954323
PQ630097		4	good	88878	249	30398	0.980870583642397
PQ630098		3800.722500	bad	76617	249	30398	0.563471924002863
PQ630101		9.244100	good	87976	249	30398	0.9497039495087514
PQ630099		289.902500	bad	85230	249	30398	0.8569197735701737
PQ630100		4539.349025	bad	75528	249	30398	0.5264168130652612
PQ630104		157.134400	bad	86180	249	30398	0.8873056151994274
PQ630102		4	good	88862	249	30398	0.980870583642397
PQ630108		641.250025	bad	77414	2321	30398	0.734498015485718
PQ630107		156.541025	bad	86196	249	30398	0.8874682803045091
PQ630103		4	good	88894	249	30398	0.980870583642397
PQ630105		9.244100	good	87976	249	30398	0.9497039495087514
PQ630106		20.796100	good	88030	249	30398	0.950354609929078
PQ630110		21.760000	good	88004	249	30398	0.9489882230463921
PQ630113		141.124100	bad	86274	249	30398	0.8884117379139826
PQ630109		16	good	88963	249	30398	0.980870583642397
PQ630119		16	good	88944	249	30398	0.980870583642397
PQ630118		16	good	88660	249	30398	0.9717288047368079
PQ630112		16	good	88960	249	30398	0.980870583642397
PQ630115		16	good	88952	249	30398	0.980870583642397
PQ630111		4	good	88880	249	30398	0.9808055176003644
PQ630114		16	good	88944	249	30398	0.980870583642397
PQ630116		4	good	88853	249	30398	0.98057778645325
PQ630117		16	good	88948	249	30398	0.980870583642397
PQ630121		16	good	88944	249	30398	0.980870583642397
PQ630122		4	good	88853	249	30398	0.9808380506213807
PQ630120		157.134400	bad	86152	249	30398	0.8873056151994274
PQ630124		3075.930625	bad	77961	249	30398	0.6039755351681957
PQ630125		1308.293225	bad	81519	249	30398	0.7296180623332683
PQ630123		157.372100	bad	86011	249	30398	0.8872405491573948
PQ630127		4	good	88886	249	30398	0.980870583642397
PQ630126		289.737025	bad	85235	249	30398	0.85695230659119
PQ630128		4	good	88886	249	30398	0.980870583642397
PQ630129		4	good	88885	249	30398	0.9808380506213807
PQ630134		4	good	88886	249	30398	0.980870583642397
PQ630131		55.696100	mediocre	87028	249	30398	0.9178215889127465
PQ630133		145.372100	bad	86108	249	30398	0.8872405491573948
PQ630130		1026.604100	bad	82280	249	30398	0.7577591255123951
PQ630132		16	good	89033	249	30398	0.980870583642397
PQ630136		4344.174400	bad	75670	249	30398	0.5359489882230464
PQ630135		16	good	88934	249	30398	0.980870583642397
PQ630137		2430.547600	bad	79047	249	30398	0.6440887500813326
PQ630138		232.825625	bad	85660	249	30398	0.8687943262411347
PQ630140		277.737025	bad	85197	249	30398	0.85695230659119
PQ630143		55.696100	mediocre	87032	249	30398	0.9178215889127465
PQ630141		9.290000	good	87978	249	30398	0.9496388834667188
PQ630142		157.134400	bad	86213	249	30398	0.8873056151994274
PQ630139		4	good	88886	249	30398	0.980870583642397
PQ630144		145.134400	bad	86094	249	30398	0.8873056151994274
PQ630145		145.134400	bad	86110	249	30398	0.8873056151994274
PQ630148		2176.492100	bad	79486	249	30398	0.6613312512199883
PQ630146		54.268100	mediocre	87008	249	30398	0.918472249333073
PQ630147		145.134400	bad	86094	249	30398	0.8873056151994274
PQ630150		4	good	88862	249	30398	0.980870583642397
PQ630149		50.410000	mediocre	86942	249	30398	0.9184071832910404
PQ630151		4	good	88788	249	30398	0.980870583642397
PQ630152		4	good	88898	249	30398	0.980870583642397
PQ630153		4	good	88902	249	30398	0.980870583642397
PQ630154		4	good	88906	249	30398	0.980870583642397
PQ630155		9.244100	good	87968	249	30398	0.9497039495087514
PQ630159		145.134400	bad	86114	249	30398	0.8873056151994274
PQ630157		9.784025	good	87913	249	30398	0.9489556900253757
PQ630156		4	good	88870	249	30398	0.980870583642397
PQ630158		16	good	89038	249	30398	0.980772984579348
PQ630162		9.382400	good	87938	249	30398	0.9495087513826534
PQ630161		54.268100	mediocre	87016	249	30398	0.918472249333073
PQ630163		4	good	88893	249	30398	0.9808380506213807
PQ630160		4	good	88878	249	30398	0.980870583642397
PQ630165		4	good	88890	249	30398	0.980870583642397
PQ630167		4	good	88866	249	30398	0.980870583642397
PQ630169		4	good	88892	249	30398	0.9808055176003644
PQ630166		4	good	88894	249	30398	0.980870583642397
PQ630168		4	good	88914	249	30398	0.980870583642397
PQ630164		4	good	88697	249	30398	0.980870583642397
PQ630171		4	good	88894	249	30398	0.980870583642397
PQ630170		4	good	88791	249	30398	0.9808380506213807
PQ630173		9.267025	good	87983	249	30398	0.949671416487735
PQ630172		4	good	88870	249	30398	0.980870583642397
PQ630174		4	good	88878	249	30398	0.980870583642397
PQ630175		4	good	88897	249	30398	0.9808380506213807
PQ630176		1000.664900	bad	82190	249	30398	0.7591905784371137
PQ630177		9.267025	good	87963	249	30398	0.949671416487735
PQ659987		0	good	3161	23644	24779	0.03695751187455267
PQ659986		0	good	3149	23644	24779	0.03695751187455267
PQ659988		4	good	3210	23644	24779	0.03695751187455267
PQ659989		4	good	3178	23644	24779	0.03695751187455267
PQ630178		4	good	88886	249	30398	0.980870583642397
PQ659990		0	good	3133	23644	24779	0.03695751187455267
PQ659992		4	good	3178	23644	24779	0.03695751187455267
PQ659991		0	good	3097	23644	24779	0.03695751187455267
PQ659995		0	good	2467	29275	30111	0.027230138590669528
PQ659994		0	good	2451	29275	30111	0.027230138590669528
PQ630179		743.652900	bad	83201	249	30398	0.7871689765111588
PQ659996		0	good	2447	29275	30111	0.027230138590669528
PQ659993		4	good	3154	23644	24779	0.03695751187455267
PQ630181		4	good	88948	249	30398	0.980870583642397
PQ659997		0	good	2451	29275	30111	0.027230138590669528
PQ659999		0	good	2471	29275	30111	0.027230138590669528
PQ660001		0	good	2423	29275	30111	0.027230138590669528
PQ659998		0	good	2459	29275	30111	0.027230138590669528
PQ660000		0	good	2443	29275	30111	0.027230138590669528
S62886		4	good	12188	23640	27729	0.13306005595679615
PQ630180		9.062500	good	86246	249	29782	0.9299238727308218
Z21849		0	good	12194	23644	27729	0.1329299238727308
Z32769		0	good	11245	23644	27729	0.1329299238727308
Z32768		4	good	11316	23644	27729	0.1329299238727308
